place_id,Place_Name,Description,Category,City,Price,LevelPrice,Rating,Lat,Long,features,index,cost_range_min,cost_range_max,photo_references,image_link,formatted_address
ChIJg1Q_sR5bei4RrPrSoBsmnf4,Candi Sewu,"Candi Sewu atau Manjusrighra (Hanacaraka:ꦕꦤ꧀ꦝꦶ​ꦱꦺꦮꦸ, Jawa: Candhi Sèwu) adalah candi Buddha yang dibangun pada abad ke-8 Masehi yang berjarak hanya delapan ratus meter di sebelah utara Candi Prambanan. Candi Sewu merupakan kompleks candi Buddha terbesar kedua setelah Candi Borobudur di Jawa Tengah. Candi Sewu berusia lebih tua daripada Candi Borobudur dan Prambanan. Meskipun aslinya memiliki 249 candi, oleh masyarakat setempat candi ini dinamakan ""Sewu"" yang berarti seribu dalam bahasa Jawa. Penamaan ini berdasarkan kisah legenda Loro Jonggrang.\nSecara administratif, kompleks Candi Sewu terletak di Dukuh Bener, Desa Bugisan, Kecamatan Prambanan, Kabupaten Klaten, Provinsi Jawa Tengah.",Budaya,Yogyakarta,50000,4,4.6,-7.7439217,110.4929095,candi sewu budaya yogyakarta candi sewu manjusrighra hanacaraka jawa candhi swu candi buddha dibangun abad ke- masehi berjarak delapan ratus meter sebelah utara candi prambanan candi sewu kompleks candi buddha terbesar candi borobudur jawa tengah candi sewu berusia tua candi borobudur prambanan aslinya memiliki 9 candi masyarakat candi dinamakan sewu seribu bahasa jawa penamaan berdasarkan kisah legenda loro jonggrangnsecara administratif kompleks candi sewu terletak dukuh bener desa bugisan kecamatan prambanan kabupaten klaten provinsi jawa tengah,43,100000,500000,AZose0mLmEgF9gH5LO8ABY7mNswqZThYx-LFXvmYQyw-QZfFzkE8Am3aKvvR600s6ciJLzli4Ly9cXsHIXjkHy6FGjvHkDTW80qpAgIkILut-8Dn6k6bmCRLo8DJJnLHmjwvivV1gHQY3ERVJZST_PlWLOr2XVTZXJNCVASQHCK-0vvvEUYt,https://lh3.googleusercontent.com/places/ANJU3Du-fsIwKyd0Y1kgADoHaSg6C4hawbgWdM6133J_z2h_1H6uobZJ7w6N_aipo4ejtPnM_Aji_jJUXI9rYRHXRG-qcu6-ylDhOhs=s1600-w612-h408,"Jl. Raya Solo - Yogyakarta No.KM.16, Bugisan, Kec. Prambanan, Kabupaten Sleman, Daerah Istimewa Yogyakarta, Indonesia"
ChIJieDIFANXei4RIoFotQ93B9s,Desa Wisata Tembi,"Desa Wisata Tembi, merupakan satu dari sekian desa wisata yang sukses menata kawasannya, sehingga menjadi sebuah kawasan yang layak untuk dikunjungi. Potensi alam, sejarah, serta potensi budaya yang dimiliki Desa Wisata Tembi memang sangat pas untuk dijadikan sebuah desa wisata. Apalagi jarak Desa Wisata Tembi tidak jauh dari pusat kota Jogja. Ternyata, pesona keindahan Desa Wisata Tembi tidak hanya terbatas pada dua hal tersebut saja. Dan inilah info lengkap Desa Wisata Tembi, sebagai referensi awal menentukan lokasi wisata saat liburan nanti. Lokasi Desa Wisata Tembi terletak satu arah menuju Parangtritis. Alamat Desa Wisata Tembi berada di Desa Tembi, Kecamatan Sewon, Kabupaten Bantul, Daerah Istimewa Yogyakarta.",Taman Hiburan,Yogyakarta,50000,4,4.5,-7.8725673,110.3546963,desa wisata tembi taman hiburan yogyakarta desa wisata tembi sekian desa wisata sukses menata kawasannya kawasan layak dikunjungi potensi alam sejarah potensi budaya dimiliki desa wisata tembi pas dijadikan desa wisata jarak desa wisata tembi pusat kota jogja pesona keindahan desa wisata tembi terbatas info lengkap desa wisata tembi referensi menentukan lokasi wisata liburan lokasi desa wisata tembi terletak arah parangtritis alamat desa wisata tembi desa tembi kecamatan sewon kabupaten bantul daerah istimewa yogyakarta,44,100000,500000,AZose0lfn-YJmNBJvkVu26eyYYGqAc7VJh4xVCEMYRuiXZ53B4Fw63n6MSOIrch_fRSo7xlr0jS2jPubm6GsWvQng_hipLAXRRsuXApI23MM0iAmm05aN21c6e38XWeFGmBYv3xvPWmx7eR1zbB7CK70GR5xAM98PnQDg-LqdXH6Wml3c0Kr,https://lh3.googleusercontent.com/places/ANJU3Dsf1loHpiwIEkjuThTqEgsuCnVp6aNuMf9_n-ha7VuwgUaQlJaDTB3iR96aKYnal1y8VLZugrA5X5DfxmhRd1qmDg-8O02kEi8=s1600-w1080-h717,"Jl. Tembi, Mriyan, Timbulharjo, Kec. Sewon, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55186, Indonesia"
ChIJqU_9mSCPdy4RECfM9M_QwcE,Surabaya North Quay,"Surabaya menjadi kota besar yang sering menjadi tempat tujuan wisata. Berbagai tempat belanja dari tradisional hingga modern ada di Ibukota Jawa Timur ini. Namun, apakah tidak bosan wisata belanja saja di Surabaya? Jika bosan, datanglah ke Surabaya North Quay, objek wisata baru di Surabaya. Surabaya North Quay sebenarnya adalah terminal bagi kapal pesiar mewah yang bersandar. Namun, tempat ini sengaja dibenahi supaya dapat menjadi tempat wisata bagi warga Surabaya dan sekitarnya. Bahkan, tak sedikit yang berasal dari luar daerah yang penasaran ingin menikmati pemandangan menakjubkan. Lautan lepas dengan kapal pesiar mewah yang bersandar di terminal ini, menjadi daya tarik utamanya.",Taman Hiburan,Surabaya,50000,4,4.4,-7.1968193,112.7324578,surabaya north quay taman hiburan surabaya surabaya kota tujuan wisata belanja tradisional modern ibukota jawa timur bosan wisata belanja surabaya bosan datanglah surabaya north quay objek wisata surabaya surabaya north quay terminal kapal pesiar mewah bersandar sengaja dibenahi wisata warga surabaya berasal daerah penasaran menikmati pemandangan menakjubkan lautan lepas kapal pesiar mewah bersandar terminal daya tarik utamanya,45,100000,500000,AZose0kh_YQbXrLWE1Utp9L0A6seif4bo01sU9fAnHxLv0fABBqkEWk2urgiqngQhQ89E6lh5UdeGvr4HFGyaR1jMfbA6IdMXdIXdzmvQmYZ9MYis3M3cxUHg6a7-7vsslr1RBzpKJMxQ5KGaN8HarTmo9pi3fC1fYXzsPuGbheLKfdlbgBe,https://lh3.googleusercontent.com/places/ANJU3DtAlsKix_-T7dOLMjRAtjzlXTA9AL3S-k9qz2HWFo0o9vU6GAadYhvdcuwi4UZ7fqoqf8Wi0pjdK-4Fw8R8FU25ajTuFfBylvE=s1600-w1600-h1600,"North Perak, Pabean Cantikan, Surabaya, East Java 60165, Indonesia"
ChIJwYRlJ1bzcC4RXMb3k-5dRUA,Old City 3D Trick Art Museum,"Destinasi wisata kekinian satu ini memang tengah naik daun di banyak kota termasuk Semarang. Salah satunya Old City 3D Trick Art Museum, museum dengan tema Seni 3 Dimensi yang menyuguhkan sensasi berbeda dari museum biasa. Karena di dalamnya dipamerkan aneka karya seni 3 dimensi yang atraktif untuk berfoto. Destinasi wisata ini masih terus ramai kunjungan lantaran terus berinovasi. Setiap 3 bulan sekali, pihak pengelola akan mengganti tema atau instalasi karya seninya sehingga pengunjung bisa datang berkali-kali tanpa bosan.",Budaya,Semarang,50000,4,4.4,-6.9684064,110.4261995,old city trick art museum budaya semarang destinasi wisata kekinian tengah daun kota semarang salah satunya old city trick art museum museum tema seni  dimensi menyuguhkan sensasi berbeda museum dalamnya dipamerkan aneka karya seni  dimensi atraktif berfoto destinasi wisata ramai kunjungan lantaran berinovasi  pengelola mengganti tema instalasi karya seninya pengunjung bosan,46,100000,500000,AZose0mctLjWFQCvyeA-UWmr2zKmtzMdT2nij9d6AfHiYYaYwLddB5nSJmR6JgYg5r_eOOXvvZJN4Zu2eC3MYr44xVzrQiN7o0xwT17NWsi1JVColht1Ar0Hi8fw5XxKBJan_zZEbTppwjMv8cJOukxd81-nw7-3fPuKB9UYJclT4yVqsvNR,https://lh3.googleusercontent.com/places/ANJU3DuRAMLQ1jk6MbrNqGYYmUGAAv6tvOvqxIjdAA-aEOKx-I3ws2v5BahhWHSu-CrpjA1jXBzgisFm5JhqmgaxjENtXN1KZfA3EcE=s1600-w1600-h1600,"Jl. Letjen Suprapto No.26, Old Town, Tj. Mas, Kec. Semarang Utara, Kota Semarang, Jawa Tengah 50174, Indonesia"
ChIJ09N5HcrsaS4RoET1MJ69mMk,Cibubur Garden Diary (Cibugary),"Cibubur Garden Dairy atau biasa dikenal degan sebutan Cibugary merupakan sebuah perternakan sapi perah dan peternakan kambing yang memiliki nuansa kebun dikawasan Cibubur, sang empunya Bapak Rachmat Baghory mempunyai inisiatif untuk menjadikan tempat tersebut sebagai wisata agro edukatif terutama untuk anak-anak.",Cagar Alam,Jakarta,50000,4,4.5,-6.3799969,106.8949793,cibubur garden diary cibugary cagar alam jakarta cibubur garden dairy dikenal degan sebutan cibugary perternakan sapi perah peternakan kambing memiliki nuansa kebun dikawasan cibubur sang empunya rachmat baghory inisiatif menjadikan wisata agro edukatif anak-anak,47,100000,500000,AZose0mEoaVfeeKpLnJVBM4vHCQzGu6y_TTxcZqJkmiKMBuzqCiHg8fKAMqOui7PojFZ950Lsc5eu2St797f1mHhY1Y5VT4dS4MwTPQd51ECoX-RYkuVqNQUuxQQhS4LgJrJ6tFDwkFlhqisphFWEyp2DsP9Zrmg7BhMzV091QMlnTsTQo_p,https://lh3.googleusercontent.com/places/ANJU3Ds0I9j3Wcml8L-FjxBeTPOS78UN8CgJejKJV6UlLZIflpVOuETNgJBM8bvYFkc9_tvfgsxPZkyfUzksjXJtkKKHX3lMVMF7FyA=s1600-w1600-h1600,"No., Peternakan Raya No.12, RT.1/RW.2, Pd. Ranggon, Kec. Cipayung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13860, Indonesia"
ChIJBxan4TjgaC4RYi4ejXdY-Hk,Orchid Forest Cikole,"Orchid Forest Cikole Lembang sudah berdiri sejak Agustus tahun 2017. Tempat ini merupakan taman anggrek terluas di Indonesia. Berada di tengah kawasan hutan lindung dan terbentang seluas 12 hektar. Setidaknya terdapat 157 jenis bunga anggrek beraneka macam dikembangkan di sini. Orchid Forest Cikole Bandung memfokuskan diri untuk memperkenalkan dan membudidayakan berbagai tanaman anggrek. Menggunakan metode lokal maupun internasional. Spesies Anggreknya tidak hanya berasal dari Indonesia yang memang merupakan negara kedua terbanyak memiliki varian anggrek. Tanaman anggrek di Orchid Forest juga berasal dari negara lain, seperti Venezuela, Argentina, Filipina, Peru, dan Amerika serikat.",Taman Hiburan,Bandung,50000,4,4.6,-6.780493,107.637475,orchid forest cikole taman hiburan bandung orchid forest cikole lembang berdiri agustus tahun  taman anggrek terluas indonesia tengah kawasan hutan lindung terbentang seluas  hektar  jenis bunga anggrek beraneka dikembangkan orchid forest cikole bandung memfokuskan memperkenalkan membudidayakan tanaman anggrek metode lokal internasional spesies anggreknya berasal indonesia negara memiliki varian anggrek tanaman anggrek orchid forest berasal negara venezuela argentina filipina peru amerika serikat,48,100000,500000,AZose0kzWzPzC69m-gn6SRyWS6S_dh1ZLgooWv-fCq2iN-j48ypvp0B1yFk0S_GpCSbjLghORP-XvcjGSQpfEsnvvNMD8pwrq7oeHwa73Scr4LqRADR6J6veYEOI0sVVFb6oLMy91K79emEBC8Ic5H22iDhCZW4euhhMmKW-yAct1y6w68Xv,https://lh3.googleusercontent.com/places/ANJU3DslfgngFtokfk_Z06vBsUU_z7CeORvyQelylx_0TtX4n92P8LTmMNJPdzcGvGUaIZHVlPkxckVc6DoZRKr4Bj_I1qIs_n0fz7s=s1600-w1440-h810,"Genteng, Cikole, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia"
ChIJrZMq_VrhaC4RjvaH06iyNa0,The Great Asia Africa,"Kota Bandung tampaknya tidak pernah kehabisan ide kreatif dalam mengembangkan destinasi wisata. Berbagai tujuan berlibur tersedia di sini, mulai dari wisata kuliner, sejarah, hingga edukasi. Kemasannya pun dengan cara yang unik dan menarik, seperti yang ada di The Great Asia Africa. Kawasan wisata teranyar di Lembang ini menawarkan pengalaman menjelajahi beberapa negara di dua benua, selaras dengan namanya.",Taman Hiburan,Bandung,50000,4,4.4,-6.833123,107.6041595,the great asia africa taman hiburan bandung kota bandung kehabisan ide kreatif mengembangkan destinasi wisata tujuan berlibur tersedia wisata kuliner sejarah edukasi kemasannya unik menarik the great asia africa kawasan wisata teranyar lembang menawarkan pengalaman menjelajahi negara benua selaras namanya,49,100000,500000,AZose0k938DpYPcZ1BslaTN1CY0k4XDag7l0l-_3sjTpU4ruoxQ-w3XEiGYZqdz0L1JRlWsbHZIE30SnqouDq9BjSiOMCnBvcgn3Nmlpjs78ciUCIaAT-X07stx4ELPAqZ59Ce94JVxdD-5Em4dOheLHytOUdHSeG5i9x7eWkQKct06Q-06G,https://lh3.googleusercontent.com/places/ANJU3DsGQmDApbp10jIszsfusBwaqKisFEGfLRbbpiXCsUH0WQGilt0JgsMByTF0rmYppY-cb_CmRfvmdO9HWGxXJrpxdPE-vYC61Tw=s1600-w1600-h1600,"Jl. Raya Lembang - Bandung No.71, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia"
ChIJc0Pt2KrhaC4R5v7HbJL8cxs,Lembang Park & Zoo,"Di Lembang Park & Zoo ada 370 ekor satwa, lengkap dari berbagai jenis herbivora, karnivora, dan omnivora. Luas total tempat ini mencapai 20 hektar, namun baru 10 hektar yang dikembangkan. Sisanya akan dikembangkan sebagai wisata berkonsep safari. Di area safari tersebut, pengunjung bisa berkeliling menggunakan kendaraan untuk melihat satwa yang bebas dilepas di area tersebut.",Cagar Alam,Bandung,50000,4,4.5,-6.8059154,107.5919726,lembang park  zoo cagar alam bandung lembang park  zoo  ekor satwa lengkap jenis herbivora karnivora omnivora luas total mencapai  hektar  hektar dikembangkan sisanya dikembangkan wisata berkonsep safari area safari pengunjung berkeliling kendaraan satwa bebas dilepas area,50,100000,500000,AZose0m6iIwHzVjYef7u7V6goKIKwXz40GUU-TUcCaUPJq5IcI9BMWZUInuBsRgAjpoVFupEmKIoH6MXh-7sQExfDj2wosa9xNG0UlasoGjgv4MbfUtzL6W1bmUwnRt9aPl2yvlAzFfxTGJh0EUb4tJcNp111AFg8DsZpL8F4JFJnSoDNTi9,https://lh3.googleusercontent.com/places/ANJU3Ds52I1D3dluXCGo5_NX7oClhg2f-sKMd9v_cvnCgrg_BCMiixjVmftwzvqqrsOfmFvzi6s-qojhLKa8Vtk5CRVZK0QyRnKv4yY=s1600-w1600-h1600,"Jl. Kolonel Masturi No.171, Sukajaya, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia"
ChIJ9QHX-SfkaC4RCC0ZG0KM0Pg,NuArt Sculpture Park,"NuArt Sculpture Park ini merupakan sebuah gallery miliki seorang seniman ternama di Bandung yang bernama Nyoman Nuarta. Terlahir di Tabanan Bali, Nyoman Nuarta akhirnya menetap di Bandung. Dan ada fakta menarik dari seniman berkelas internasional tersebut, dimana ia dahulu rupanya lulusan dari Fakultas Seni Rupa dari perguruan tinggi ternama di Bandung yakni ITB pada tahun 1979 silam. Kehlian Nyoman Nuarta sebagai seorang maestro pemahat dan juga pematung hebat memang sudah dikenal secara internasional, maka dari itu ia pun membuat NuArt Sculpture Park ini untuk memamerkan semua karya seni yang ia miliki selama ini.",Taman Hiburan,Bandung,50000,4,4.7,-6.8778589,107.5720263,nuart sculpture park taman hiburan bandung nuart sculpture park gallery miliki seniman ternama bandung bernama nyoman nuarta terlahir tabanan bali nyoman nuarta menetap bandung fakta menarik seniman berkelas internasional dimana lulusan fakultas seni perguruan tinggi ternama bandung itb tahun 99 silam kehlian nyoman nuarta maestro pemahat pematung hebat dikenal internasional nuart sculpture park memamerkan karya seni miliki,51,100000,500000,AZose0k5o89JBJCQQeMhzI9MWqcq4VdOHNnJ_bCte-6NSR3qLGQGvVxgs8InZQSeCvbBXEE9PnGmwriSmpMn8GocUpzgRkjzQUpSrGJIz1znC1LkDRmLrZ0yZo5KmRDQ-PkCEb463Y951VlidA2nhjUCGG7k77M_0G7PB1yW60jehEB-fkmt,https://lh3.googleusercontent.com/places/ANJU3DtBnT_wnqp5yTrxDRWJ0t42MG4yBu96XI2u0zEdZCfk4ntt1bmXPKBlncl_GssAGXRkTZImZqD8mhZQMeVhG7XUJzF8xFtML-A=s1600-w1600-h1600,"Setra Duta Raya No.L6, Ciwaruga, Kec. Parongpong, Bandung, Jawa Barat 40151, Indonesia"
ChIJ_xWz4FHsaC4RcSL8vAov3L0,Pesona Nirwana Waterpark & Cottages,"Pesona Nirwana Waterpark merupakan sebuah objek wisata wahana air seluas 4000 meter persegi yang berlokasi di Kampung Legok Jeungjing, Desa Panyirapan, Kecamatan Soreang, Kabupaten Bandung.\nBerjarak sekitar 1 Km dari Kantor Pemda Kabupaten Bandung. Lokasi wisata ini dibuka untuk umum setiap hari dan bisa menjadi alternatif pilihan lokasi wisata Kabupaten Bandung selain kawasan wisata Ciwidey\n\nLokasi Pesona Nirwana Waterpark merupakan bekas kawasan tambang galian C dengan tebing curam di hampir sebagian lokasinya dan merupakan bagian dari rencana resort ramah lingkungan dengan total target pembangunan seluas 4 hektar.\nPemilik dari Pesona Nirwana Waterpark adalah I Nyoman Nuarta, seorang pematung asal Bali yang juga terkenal sebagai tokoh pelestarian lingkungan",Taman Hiburan,Bandung,50000,4,4.1,-7.0409154,107.5269156,pesona nirwana waterpark  cottages taman hiburan bandung pesona nirwana waterpark objek wisata wahana air seluas  meter persegi berlokasi kampung legok jeungjing desa panyirapan kecamatan soreang kabupaten bandungnberjarak  km kantor pemda kabupaten bandung lokasi wisata dibuka umum alternatif pilihan lokasi wisata kabupaten bandung kawasan wisata ciwideynnlokasi pesona nirwana waterpark bekas kawasan tambang galian tebing curam lokasinya rencana resort ramah lingkungan total target pembangunan seluas  hektarnpemilik pesona nirwana waterpark nyoman nuarta pematung bali terkenal tokoh pelestarian lingkungan,52,100000,500000,AZose0nx1rfejQTof3jzVXfmrio48tTVx5w1KYyxCcM8N3QAnf9jHniJNWQct0RX4ZWKVZpcHqlRV5TRwGSSgOfDmz0tJITiupJFwOs_4gtKIG8aUQJdfngO-vbprd2MGpJtWPcCwZvAY4v5yFd6thGNt1FNFxB5uwXXs-ra4wFBpwiK4MoX,https://lh3.googleusercontent.com/places/ANJU3DvjPduOz973x50BN9lJuS3-eQmFziNZilv0b209vV8actN8bIR1CdNv1wHVH4vRZIB0Q_cogwie1eYLtOrEEzYKAtARPz55P04=s1600-w1600-h1600,"Kampung Legok Jeunjing Desa Panyirapan, XG5H+FC9, Jl. Terusan Cibako, Panyirapan, Kec. Soreang, Kabupaten Bandung, Jawa Barat 40915, Indonesia"
ChIJfUpUnjvnaC4RvuXJAgevtS8,Wot Batu,"Wot Batu adalah sebuah konfigurasi energi yang hadir dari perjalanan spiritualitas dan transendental Sunaryo. Dalam ruang terbuka seluas ±2000 m2 dengan rangkaian 135 +1, batu-batu ditanam dan ditata secara konseptual dan harmoni. Sunaryo menarik garis dari pegunungan di sekitar Bandung, dan dari garis itu dibawanya batu-batu vulkanik sebagai medium mahakarya yang tak lekang oleh waktu. Setiap pahatan, tatahan, dan pecahan bukanlah hasil dari usaha untuk mengubah batu, namun untuk menorehkan catatan untuk sebuah peradaban – warisan dari abad ke-21 untuk masa yang akan datang.\nSunaryo menciptakan Wot Batu sebagai ‘jembatan spiritual’: penyeimbang antara jiwa manusia dengan wujud ragawi kehidupan, sebagai penghubung di antara empat elemen alam. Dalam Wot Batu, tanah, api, air dan angin berbicara satu sama lain dalam harmoni. Wot Batu menyampaikan gagasan tentang ruang dan waktu – sebuah penyadaran tentang eksistensi manusia dalam dimensi alam yang tak berbatas.",Cagar Alam,Bandung,50000,4,4.7,-6.8597013,107.6360983,wot batu cagar alam bandung wot batu konfigurasi energi hadir perjalanan spiritualitas transendental sunaryo ruang terbuka seluas  rangkaian   batu-batu ditanam ditata konseptual harmoni sunaryo menarik garis pegunungan bandung garis dibawanya batu-batu vulkanik medium mahakarya lekang waktu pahatan tatahan pecahan hasil usaha mengubah batu menorehkan catatan peradaban  warisan abad ke- datangnsunaryo menciptakan wot batu jembatan spiritual penyeimbang jiwa manusia wujud ragawi kehidupan penghubung elemen alam wot batu tanah api air angin berbicara harmoni wot batu gagasan ruang waktu  penyadaran eksistensi manusia dimensi alam berbatas,53,100000,500000,AZose0n3l-Cs1YpXFtcJ9qK5dFxD2Wm6WQS-adAujjZFESc0Md8UXOgKIXY3UvJtlU6simITkBC0LpDHnGLkRjDLg2Up5sYy_3DHKvY4_OyvWgDyvVVbSB4dvuUnyVSDllG7e7KB5B4cRk1LA_VsLK61t2xV1rlvYuA1afQaf9EEFFaXlacH,https://lh3.googleusercontent.com/places/ANJU3DuXyynS6Q4KfgreoLZ7iiO0fPo305X7CQv-axPM6X1ap1lt6ri3qkWZFBSjcjB-EggctMZLP0eVsFYPOMsGuSPnIDZJhhZ-Qig=s1600-w1600-h1440,"Jl. Bukit Pakar Timur No.98, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198, Indonesia"
ChIJoUTGLGjlaC4RbA-dVkxv-Gc,Panama Park 825,"Panama Park Bandung menjadi salah satu tempat bermain di Bandung, Jawa Barat. Wahana rekreasi yang disebut-sebut terbesar di Bandung ini dibuka sejak Mei 2019 lalu. Ada beberapa permainan yang ditawarkan di arena ini, misalnya playground hingga snow park yang berisi salju. Pengguna pun bisa merasakan sensasi salju sebenarnya.",Taman Hiburan,Bandung,50000,4,4.4,-6.9119768,107.569674,panama park  taman hiburan bandung panama park bandung salah bermain bandung jawa barat wahana rekreasi disebut-sebut terbesar bandung dibuka mei 9 permainan ditawarkan arena playground snow park berisi salju pengguna merasakan sensasi salju,54,100000,500000,AZose0l9V_0iuoyttPmEb_z_IZ02ytAbBbQqetDAs_K-9Rvz0vsrrejQxxK4qnyRAjg2_NaRbo6RVa8ihKVy1KP03THZSl9RE1o9YZnbu3_QL2UO8GnYBWd9lOuIUwidl2A4Cbmw3SccsCuJ6D5Tk1qNN2DTxXdpoUtQgTa8OoVC6LJAUTk4,https://lh3.googleusercontent.com/places/ANJU3DtjBWxRRerB_NRTPMy5hpddBYQi6DdcBKlIy-sEu7N_7GQsIO3KB9E36a8aPeKbO0R6GO6jqdkKuhP5GDJtv89tRKKpQ6Q4OC4=s1600-w1600-h932,"Jl. Jend. Sudirman No.825, Cijerah, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40213, Indonesia"
ChIJg5aI7frhaC4REqh7jx3_LZM,Sudut Pandang Bandung,"Sudut Pandang Cafe Bandung merupakan sebuah destinasi wisata baru di kawasan Pluncut. Sudut Pandang Cafe Bandung ini sendiri tepatnya berada di kawasan Sarae Hills di Jalan Pagermaneuh, RT 05/RW 07, Pagerwangi, Lembang, Kabupaten Bandung Barat, Jawa Barat. Sebagai informasi, Sarae Hills merupakan kawasan wisata di Punclut yang memadukan wisata alam, wisata kuliner, wisata selfie dan kegiatan outbound. Di kawasan ini, kamu bisa berlibur bersama teman atau keluarga sambil menikmati pemandangan alam serta Bandung city view. Sebelumnya Sarae Hills telah bekerja sama dengan beberapa tempat wisata yakni Tafso Barn, Lereng Anteng, De BlankON, Dago Bakery, Cakrawala Sparkling Nature, dan D’Dieuland. Nah, mulai tanggal 5 September kemarin, Sarae Hills dihiasi dengan sebuah cafe yang tak lain adalah Sudut Pandang Cafe Bandung.",Taman Hiburan,Bandung,50000,4,4.6,-6.8423638,107.6232403,sudut pandang bandung taman hiburan bandung sudut pandang cafe bandung destinasi wisata kawasan pluncut sudut pandang cafe bandung tepatnya kawasan sarae hills jalan pagermaneuh rt rw  pagerwangi lembang kabupaten bandung barat jawa barat informasi sarae hills kawasan wisata punclut memadukan wisata alam wisata kuliner wisata selfie kegiatan outbound kawasan berlibur teman keluarga menikmati pemandangan alam bandung city view sarae hills wisata tafso barn lereng anteng de blankon dago bakery cakrawala sparkling nature ddieuland tanggal  september kemarin sarae hills dihiasi cafe sudut pandang cafe bandung,55,100000,500000,AZose0nX4HIJHLoAdo3f5IRQ4mGXoDlgmJVGqUufQQU25RJthrkGcr2-wWuG8Zl2zzVYgZOMJARqcV8JaLY3nKH7fJg6sdOdisCCH7zJZXKnyWXTNTCMwhUbB2amjUxRTYSdXNT0lUzfVjQ1oNFBAwKMhiOLsjzX-xlWFSs5upDH0zmgnwzp,https://lh3.googleusercontent.com/places/ANJU3DuodYqnQ5IURa87gOHWUtcdbaMPRvx92tcCZjifmm5RaHZsBNR8ATi_X6SU2Y7za1Zq7-8LKEIU0-p5vbWpZ0EdqtoIy_C8JI4=s1600-w1600-h1275,"Jl. Pagermaneuh, RT.05/RW.07, Pagerwangi, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391, Indonesia"
